datetm,open,high,low,close,volume,amount
2020-06-11T09:59:00+0530,1554,1555.7,1554,1555,32402,0
2020-06-11T10:00:00+0530,1555,1555.5,1554.2,1555.45,20159,0
2020-06-11T10:01:00+0530,1555.6,1557.75,1555.1,1556.4,40366,0
2020-06-11T10:02:00+0530,1556.5,1556.5,1554,1554.85,24155,0
2020-06-11T10:03:00+0530,1555.05,1555.6,1554.05,1555,20809,0
2020-06-11T10:04:00+0530,1554.75,1555,1552.1,1552.55,30311,0
2020-06-11T10:05:00+0530,1552.65,1554.5,1552.5,1553.65,14686,0
2020-06-11T10:06:00+0530,1553.65,1554.5,1553.5,1554,11148,0
2020-06-11T10:07:00+0530,1554,1554.5,1553.9,1554,9148,0
2020-06-11T10:08:00+0530,1554,1554.45,1553.8,1554,9862,0
2020-06-11T10:09:00+0530,1554,1554.5,1553.75,1554.2,12370,0
2020-06-11T10:10:00+0530,1553.9,1554.7,1553.9,1554.1,14423,0
2020-06-11T10:11:00+0530,1554.5,1554.5,1554.15,1554.3,13601,0
2020-06-11T10:12:00+0530,1554.3,1556,1554.3,1555.15,21912,0
2020-06-11T10:13:00+0530,1555.15,1555.5,1554.3,1555,19142,0
2020-06-11T10:14:00+0530,1555,1555.4,1553.9,1554,17344,0
2020-06-11T10:15:00+0530,1553.9,1553.95,1553.4,1553.65,8974,0
2020-06-11T10:16:00+0530,1553.65,1554.4,1553.5,1554.05,10579,0
2020-06-11T10:17:00+0530,1554.45,1554.9,1554.05,1554.3,4510,0
2020-06-11T10:18:00+0530,1554.6,1554.9,1554.1,1554.9,8228,0
2020-06-11T10:19:00+0530,1554.9,1555.65,1554.45,1555,26789,0
2020-06-11T10:20:00+0530,1555,1556,1554.75,1555.5,25194,0
2020-06-11T10:21:00+0530,1555.65,1556,1555.05,1555.1,10513,0
2020-06-11T10:22:00+0530,1555.4,1555.95,1555.1,1555.75,9627,0
2020-06-11T10:23:00+0530,1555.2,1555.95,1555.2,1555.6,8989,0
2020-06-11T10:24:00+0530,1555.6,1556.95,1555.5,1556.35,20947,0
2020-06-11T10:25:00+0530,1556.4,1556.85,1555.7,1556.05,16574,0
2020-06-11T10:26:00+0530,1556.15,1558.4,1556,1556,32512,0
2020-06-11T10:27:00+0530,1556.05,1556.4,1555.15,1555.8,17024,0
2020-06-11T10:28:00+0530,1555.8,1556,1555.15,1555.75,7191,0
2020-06-11T10:29:00+0530,1555.75,1555.75,1555.15,1555.25,5672,0
2020-06-11T10:30:00+0530,1555.25,1555.95,1555.15,1555.5,14112,0
2020-06-11T10:31:00+0530,1555.95,1555.95,1555.15,1555.2,14720,0
2020-06-11T10:32:00+0530,1555.2,1555.5,1554,1554.45,33002,0
2020-06-11T10:33:00+0530,1554.45,1554.5,1553.55,1553.7,21517,0
2020-06-11T10:34:00+0530,1554,1554.35,1553.85,1554,6029,0
2020-06-11T10:35:00+0530,1554,1554.3,1553,1553,25345,0
2020-06-11T10:36:00+0530,1553.1,1553.95,1553,1553.45,12349,0
2020-06-11T10:37:00+0530,1553.45,1554.2,1553,1553.4,13500,0
2020-06-11T10:38:00+0530,1553.4,1554.5,1553.3,1554.2,5053,0
2020-06-11T10:39:00+0530,1554,1554,1553.5,1553.6,7325,0
2020-06-11T10:40:00+0530,1553.6,1554.2,1552.5,1552.5,22023,0
2020-06-11T10:41:00+0530,1552.65,1553.55,1552.2,1552.5,12854,0
2020-06-11T10:42:00+0530,1552.35,1553,1552.25,1552.3,12373,0
2020-06-11T10:43:00+0530,1552.75,1554,1552.3,1553.75,8829,0
2020-06-11T10:44:00+0530,1553.75,1554,1553.05,1554,7999,0
2020-06-11T10:45:00+0530,1554,1554,1552.5,1553.3,17602,0
2020-06-11T10:46:00+0530,1552.6,1553.45,1552.5,1552.5,7981,0
2020-06-11T10:47:00+0530,1552,1552.5,1548.05,1548.1,156616,0
2020-06-11T10:48:00+0530,1548.2,1550.05,1548.2,1549.6,38433,0
2020-06-11T10:49:00+0530,1550,1550,1548.5,1548.6,26987,0
2020-06-11T10:50:00+0530,1548.7,1550.95,1548.55,1549.8,21242,0
2020-06-11T10:51:00+0530,1549.9,1550,1549,1549.6,11099,0
2020-06-11T10:52:00+0530,1549.95,1550.6,1549.6,1550,19086,0
2020-06-11T10:53:00+0530,1550,1550.3,1549.4,1550,11195,0
2020-06-11T10:54:00+0530,1549.45,1550,1549.4,1549.8,13072,0
2020-06-11T10:55:00+0530,1549.5,1550.1,1549,1550,17454,0
2020-06-11T10:56:00+0530,1550,1550.5,1549.95,1550,17504,0
2020-06-11T10:57:00+0530,1550.45,1551.3,1550,1551.25,11947,0
2020-06-11T10:58:00+0530,1551.65,1551.65,1550.85,1551.2,11307,0
2020-06-11T10:59:00+0530,1551.4,1553,1551.2,1552.45,23827,0
2020-06-11T11:00:00+0530,1552.95,1553,1552.35,1552.7,9984,0
2020-06-11T11:01:00+0530,1552.5,1552.7,1550.7,1551.4,17242,0
2020-06-11T11:02:00+0530,1550.85,1551.5,1550.2,1550.3,7409,0
2020-06-11T11:03:00+0530,1550.35,1551,1549,1549,19940,0
2020-06-11T11:04:00+0530,1549.05,1549.35,1544,1544.3,156296,0
2020-06-11T11:05:00+0530,1544.05,1545,1542.5,1545,89628,0
2020-06-11T11:06:00+0530,1545.65,1547.75,1545,1546.6,28963,0
2020-06-11T11:07:00+0530,1546.6,1546.85,1546,1546.5,15730,0
2020-06-11T11:08:00+0530,1546.5,1547,1546.2,1546.5,16344,0
2020-06-11T11:09:00+0530,1546.2,1546.5,1546,1546.1,25652,0
2020-06-11T11:10:00+0530,1546,1546.65,1545.3,1546.5,9753,0
2020-06-11T11:11:00+0530,1546.4,1546.85,1546.25,1546.35,10071,0
2020-06-11T11:12:00+0530,1546.25,1546.35,1545.3,1546,14122,0
2020-06-11T11:13:00+0530,1545.85,1546.9,1545.85,1546.2,12648,0
2020-06-11T11:14:00+0530,1546.2,1546.95,1546.2,1546.9,6763,0
2020-06-11T11:15:00+0530,1546.6,1548.75,1546.6,1548.35,20529,0
2020-06-11T11:16:00+0530,1548,1548.45,1547.1,1547.8,12703,0
2020-06-11T11:17:00+0530,1547.25,1547.8,1547,1547.35,6359,0
2020-06-11T11:18:00+0530,1547.1,1547.9,1547,1547.3,7770,0
2020-06-11T11:19:00+0530,1547.35,1547.4,1546.6,1546.7,14284,0
2020-06-11T11:20:00+0530,1547,1548,1546.6,1548,14189,0
2020-06-11T11:21:00+0530,1547.85,1548,1547.5,1547.5,7457,0
2020-06-11T11:22:00+0530,1547.9,1548.45,1547.5,1547.9,16198,0
2020-06-11T11:23:00+0530,1547.85,1548.4,1547.7,1548.1,5105,0
2020-06-11T11:24:00+0530,1548.2,1549.65,1548,1549.4,12084,0
2020-06-11T11:25:00+0530,1549.8,1551.3,1549.65,1551,36955,0
2020-06-11T11:26:00+0530,1550.85,1551,1548.55,1549.5,20860,0
2020-06-11T11:27:00+0530,1549.1,1550.5,1548.45,1549.6,16223,0
2020-06-11T11:28:00+0530,1548.45,1549.6,1547.1,1547.5,15342,0
2020-06-11T11:29:00+0530,1547,1551.1,1547,1550.7,26015,0
2020-06-11T11:30:00+0530,1551.1,1552.8,1550.65,1551.75,24229,0
2020-06-11T11:31:00+0530,1551.85,1552,1549.25,1549.25,13600,0
2020-06-11T11:32:00+0530,1549.25,1549.75,1548,1548.9,8146,0
2020-06-11T11:33:00+0530,1548.9,1549.2,1548,1548.45,10040,0
2020-06-11T11:34:00+0530,1548.05,1548.5,1545.6,1547.35,30459,0
2020-06-11T11:35:00+0530,1546.5,1547.35,1545.35,1546.05,15815,0
2020-06-11T11:36:00+0530,1545.8,1546.1,1545,1545.9,17511,0
2020-06-11T11:37:00+0530,1545.9,1546,1545,1545.4,17313,0
2020-06-11T11:38:00+0530,1545.4,1546,1545,1545.85,12166,0
2020-06-11T11:39:00+0530,1545.2,1545.7,1544.05,1544.85,33800,0
2020-06-11T11:40:00+0530,1544.8,1546,1544.8,1545.8,7967,0
2020-06-11T11:41:00+0530,1545.9,1546.3,1545.75,1546.25,9916,0
2020-06-11T11:42:00+0530,1546.25,1546.3,1545.05,1545.7,14900,0
2020-06-11T11:43:00+0530,1546.3,1547.1,1545.7,1547.1,12264,0
2020-06-11T11:44:00+0530,1547.5,1547.65,1546,1546.7,14347,0
2020-06-11T11:45:00+0530,1546.35,1547.1,1546.15,1546.15,5563,0
2020-06-11T11:46:00+0530,1546.2,1546.95,1546.15,1546.5,12156,0
2020-06-11T11:47:00+0530,1546.5,1547.2,1546.2,1546.75,4482,0
2020-06-11T11:48:00+0530,1546.75,1547.4,1546.5,1546.95,5712,0
2020-06-11T11:49:00+0530,1547.3,1547.3,1546.95,1547.05,5448,0
2020-06-11T11:50:00+0530,1547.05,1547.5,1546.85,1547.05,15001,0
2020-06-11T11:51:00+0530,1547.4,1549,1547,1548.05,10219,0
2020-06-11T11:52:00+0530,1548.55,1548.9,1548,1548.4,4157,0
2020-06-11T11:53:00+0530,1548.5,1549.5,1548.4,1548.55,11171,0
2020-06-11T11:54:00+0530,1548.55,1549,1547,1547.5,9366,0
2020-06-11T11:55:00+0530,1547.5,1547.5,1546.85,1547.35,6273,0
2020-06-11T11:56:00+0530,1547.35,1547.65,1546.8,1547.15,7342,0
2020-06-11T11:57:00+0530,1546.9,1547.15,1546.85,1546.85,7223,0
2020-06-11T11:58:00+0530,1546.85,1547.4,1546.3,1547,5901,0
2020-06-11T11:59:00+0530,1547.15,1547.2,1546,1546,6357,0
2020-06-11T12:00:00+0530,1546.05,1546.75,1545,1545,15675,0
2020-06-11T12:01:00+0530,1545,1546.3,1545,1545.55,16930,0
2020-06-11T12:02:00+0530,1545.65,1546.85,1544.9,1546,12410,0
2020-06-11T12:03:00+0530,1546,1548.05,1545.8,1548.05,18493,0
2020-06-11T12:04:00+0530,1548.5,1548.5,1546.3,1546.3,12256,0
2020-06-11T12:05:00+0530,1546.85,1547,1546,1546.25,6110,0
2020-06-11T12:06:00+0530,1546.25,1546.55,1545.85,1546.1,8794,0
2020-06-11T12:07:00+0530,1545.85,1546.5,1545.55,1545.6,5369,0
2020-06-11T12:08:00+0530,1545.55,1546.5,1545.5,1546.5,8825,0
2020-06-11T12:09:00+0530,1546.5,1547,1545.9,1547,11462,0
2020-06-11T12:10:00+0530,1547,1550,1546.95,1549.8,26796,0
2020-06-11T12:11:00+0530,1549.75,1550,1547.75,1548.5,12668,0
2020-06-11T12:12:00+0530,1547.75,1549.35,1547.75,1549,17144,0
2020-06-11T12:13:00+0530,1548.9,1549,1547.65,1548.15,12004,0
2020-06-11T12:14:00+0530,1548.15,1548.25,1547.05,1547.25,5333,0
2020-06-11T12:15:00+0530,1547.25,1548,1547.2,1548,10186,0
2020-06-11T12:16:00+0530,1548,1548.85,1547.6,1548.55,10012,0
2020-06-11T12:17:00+0530,1548.55,1549,1548.3,1548.55,13737,0
2020-06-11T12:18:00+0530,1548.65,1549,1548.35,1548.5,6843,0
2020-06-11T12:19:00+0530,1548.5,1548.5,1547,1547,14222,0
2020-06-11T12:20:00+0530,1547.7,1547.7,1546.25,1546.6,19331,0
2020-06-11T12:21:00+0530,1546.25,1547,1545.5,1545.55,15772,0
2020-06-11T12:22:00+0530,1545.55,1546.9,1545.5,1546.3,14742,0
2020-06-11T12:23:00+0530,1546.3,1546.8,1545.9,1545.95,10344,0
2020-06-11T12:24:00+0530,1545.95,1546,1545,1545,11907,0
2020-06-11T12:25:00+0530,1545.4,1546.2,1545.2,1545.35,9963,0
2020-06-11T12:26:00+0530,1545.4,1545.95,1545.35,1545.85,9429,0
2020-06-11T12:27:00+0530,1545.9,1547.5,1545.85,1547.4,15885,0
2020-06-11T12:28:00+0530,1547.4,1547.5,1546.3,1547.35,21700,0
2020-06-11T12:29:00+0530,1547.35,1547.6,1547,1547.5,13231,0
2020-06-11T12:30:00+0530,1547.6,1548.4,1547.1,1548.35,14116,0
2020-06-11T12:31:00+0530,1548.4,1548.4,1547.65,1547.85,7969,0
2020-06-11T12:32:00+0530,1547.95,1548.4,1547.85,1547.9,6366,0
2020-06-11T12:33:00+0530,1547.9,1547.95,1547.25,1547.55,11476,0
2020-06-11T12:34:00+0530,1547.55,1547.75,1547.25,1547.7,7748,0
2020-06-11T12:35:00+0530,1547.7,1548.5,1547.25,1548.2,14165,0
2020-06-11T12:36:00+0530,1548.5,1549,1548.2,1548.9,11463,0
2020-06-11T12:37:00+0530,1549.35,1549.5,1548.75,1549.3,15395,0
2020-06-11T12:38:00+0530,1549.3,1551.75,1549.25,1551.1,46362,0
2020-06-11T12:39:00+0530,1551,1551.2,1549.85,1550.65,19496,0
2020-06-11T12:40:00+0530,1550.65,1550.8,1549.1,1549.75,13820,0
2020-06-11T12:41:00+0530,1549.75,1550.95,1549.65,1550.7,11277,0
2020-06-11T12:42:00+0530,1550.85,1550.9,1549.85,1550,9946,0
2020-06-11T12:43:00+0530,1550,1550.25,1548.9,1548.95,10364,0
2020-06-11T12:44:00+0530,1548.95,1549.45,1548.35,1548.6,10061,0
2020-06-11T12:45:00+0530,1548.6,1548.95,1547.25,1548.35,11866,0
2020-06-11T12:46:00+0530,1548,1549,1547.9,1548.9,6480,0
2020-06-11T12:47:00+0530,1548.9,1550,1548.25,1550,12787,0
2020-06-11T12:48:00+0530,1549.8,1550.85,1548.95,1549.15,12801,0
2020-06-11T12:49:00+0530,1549.15,1550.95,1548.05,1550.8,15767,0
2020-06-11T12:50:00+0530,1550.85,1550.85,1549.7,1550,14088,0
2020-06-11T12:51:00+0530,1550.4,1552,1550,1551.5,28017,0
2020-06-11T12:52:00+0530,1551.5,1551.8,1550,1550,16207,0
2020-06-11T12:53:00+0530,1549.95,1550,1547,1547,53160,0
2020-06-11T12:54:00+0530,1546.6,1548.3,1545.75,1546,72123,0
2020-06-11T12:55:00+0530,1545.9,1546,1539.3,1540.75,266313,0
2020-06-11T12:56:00+0530,1541.25,1542,1540.25,1541.95,85441,0
2020-06-11T12:57:00+0530,1541.8,1543.1,1541.8,1542.3,42540,0
2020-06-11T12:58:00+0530,1542.4,1542.85,1542.05,1542.7,22287,0
2020-06-11T12:59:00+0530,1542.5,1543.8,1542.5,1543,23511,0
2020-06-11T13:00:00+0530,1543,1543.15,1542.5,1542.65,16439,0
2020-06-11T13:01:00+0530,1542.5,1544.75,1542.5,1544.65,13013,0
2020-06-11T13:02:00+0530,1544.8,1545.8,1544.3,1545.2,17189,0
2020-06-11T13:03:00+0530,1545.4,1547.25,1545.2,1546.95,32068,0
2020-06-11T13:04:00+0530,1546.5,1548.75,1546.5,1548.35,23960,0
2020-06-11T13:05:00+0530,1548.45,1548.95,1547.5,1547.55,25472,0
2020-06-11T13:06:00+0530,1547.7,1548.45,1547.25,1548,11762,0
2020-06-11T13:07:00+0530,1547.5,1548.5,1547.2,1547.95,27529,0
2020-06-11T13:08:00+0530,1547.6,1547.95,1546.35,1547.45,18516,0
2020-06-11T13:09:00+0530,1546.9,1548.6,1546.25,1548,28070,0
2020-06-11T13:10:00+0530,1548,1548,1546.5,1547.9,8443,0
2020-06-11T13:11:00+0530,1547.95,1548.1,1546.7,1548,15919,0
2020-06-11T13:12:00+0530,1548,1548.1,1546.05,1547.3,22657,0
2020-06-11T13:13:00+0530,1546.8,1547.05,1545.3,1546,15165,0
2020-06-11T13:14:00+0530,1546,1546,1544.05,1544.45,16649,0
2020-06-11T13:15:00+0530,1544.5,1545,1544,1544.9,17563,0
2020-06-11T13:16:00+0530,1544.55,1545,1544.1,1544.9,12621,0
2020-06-11T13:17:00+0530,1544.95,1545,1543.25,1543.25,18231,0
2020-06-11T13:18:00+0530,1543.25,1544,1543,1543.5,12204,0
2020-06-11T13:19:00+0530,1543.85,1544.5,1543.5,1543.95,9069,0
2020-06-11T13:20:00+0530,1544.05,1544.2,1543.5,1543.65,7382,0
2020-06-11T13:21:00+0530,1543.65,1544.35,1543.2,1543.6,10283,0
2020-06-11T13:22:00+0530,1543.3,1544.95,1543,1544.55,10415,0
2020-06-11T13:23:00+0530,1544.1,1545.8,1543.55,1545.4,9080,0
2020-06-11T13:24:00+0530,1545.05,1545.8,1544.85,1544.95,10839,0
2020-06-11T13:25:00+0530,1544.95,1545.7,1544.95,1545,5555,0
2020-06-11T13:26:00+0530,1545.15,1545.8,1544.2,1544.45,18048,0
2020-06-11T13:27:00+0530,1544.45,1544.95,1544,1544.85,7807,0
2020-06-11T13:28:00+0530,1544.45,1547,1544.1,1546.4,15607,0
2020-06-11T13:29:00+0530,1546.8,1546.9,1545.55,1545.9,18374,0
2020-06-11T13:30:00+0530,1545.5,1545.9,1543.65,1544,15817,0
2020-06-11T13:31:00+0530,1544,1544.6,1543.55,1543.85,16008,0
2020-06-11T13:32:00+0530,1543.75,1545.05,1543.55,1543.6,20394,0
2020-06-11T13:33:00+0530,1544.25,1545.3,1544.25,1545,8403,0
2020-06-11T13:34:00+0530,1545.1,1546.2,1543.5,1543.5,20078,0
2020-06-11T13:35:00+0530,1543.55,1545,1543.5,1545,13725,0
2020-06-11T13:36:00+0530,1545,1546.65,1544.7,1546.5,14741,0
2020-06-11T13:37:00+0530,1546.5,1547.5,1544.35,1544.35,19946,0
2020-06-11T13:38:00+0530,1544.45,1546.7,1544,1546.3,10589,0
2020-06-11T13:39:00+0530,1546.6,1546.65,1544.4,1544.4,15103,0
2020-06-11T13:40:00+0530,1544.4,1545,1544,1545,15966,0
2020-06-11T13:41:00+0530,1545,1545.3,1543.75,1544.3,29504,0
2020-06-11T13:42:00+0530,1544.35,1544.65,1544.05,1544.5,18113,0
2020-06-11T13:43:00+0530,1544.2,1544.5,1543.3,1543.6,29302,0
2020-06-11T13:44:00+0530,1543.65,1544.5,1543.1,1543.75,17757,0
2020-06-11T13:45:00+0530,1543.8,1544.45,1543.2,1544.05,10929,0
2020-06-11T13:46:00+0530,1544.05,1544.55,1542,1543.95,34064,0
2020-06-11T13:47:00+0530,1543.2,1543.55,1541.25,1542.05,39769,0
2020-06-11T13:48:00+0530,1542.5,1542.5,1541.45,1541.6,25822,0
2020-06-11T13:49:00+0530,1541.15,1542.65,1541.05,1542.2,19812,0
2020-06-11T13:50:00+0530,1542.7,1542.7,1541.5,1542,20954,0
2020-06-11T13:51:00+0530,1541.25,1541.5,1538,1538.35,110611,0
2020-06-11T13:52:00+0530,1537.8,1542,1537.5,1541,31585,0
2020-06-11T13:53:00+0530,1540,1540,1539.1,1539.25,24883,0
2020-06-11T13:54:00+0530,1539.45,1540,1538,1538,24529,0
2020-06-11T13:55:00+0530,1538.1,1539.75,1538,1539.15,15874,0
2020-06-11T13:56:00+0530,1539.6,1539.75,1535.55,1535.95,68237,0
2020-06-11T13:57:00+0530,1535.6,1536.85,1535,1535.55,71645,0
2020-06-11T13:58:00+0530,1535.95,1537.4,1535.5,1536.85,23471,0
2020-06-11T13:59:00+0530,1536.95,1537.75,1536.55,1537.1,16651,0
2020-06-11T14:00:00+0530,1537.1,1539,1536.85,1538.6,23534,0
2020-06-11T14:01:00+0530,1538.4,1539.25,1537.45,1537.45,17499,0
2020-06-11T14:02:00+0530,1537.4,1538.1,1537,1537,14940,0
2020-06-11T14:03:00+0530,1537,1538.5,1537,1538,15215,0
2020-06-11T14:04:00+0530,1538.2,1538.65,1537.55,1538.25,13668,0
2020-06-11T14:05:00+0530,1538.35,1539,1536.25,1536.9,24746,0
2020-06-11T14:06:00+0530,1537.5,1537.95,1536.25,1536.55,12940,0
2020-06-11T14:07:00+0530,1536.55,1537.5,1536.25,1537.5,14348,0
2020-06-11T14:08:00+0530,1537.5,1537.5,1535.5,1536.3,32888,0
2020-06-11T14:09:00+0530,1536.5,1537.05,1536.1,1536.35,16698,0
2020-06-11T14:10:00+0530,1536.5,1538,1536,1537.5,27453,0
2020-06-11T14:11:00+0530,1537.5,1538.5,1537.3,1538.1,18715,0
2020-06-11T14:12:00+0530,1538,1538.3,1537.1,1537.8,13348,0
2020-06-11T14:13:00+0530,1537.65,1538.25,1537.2,1538.2,29778,0
2020-06-11T14:14:00+0530,1538.25,1538.3,1537.05,1537.1,14311,0
2020-06-11T14:15:00+0530,1537.6,1537.75,1536.3,1536.45,8944,0
2020-06-11T14:16:00+0530,1536.25,1536.45,1533.3,1533.7,60267,0
2020-06-11T14:17:00+0530,1534.3,1534.7,1533.2,1533.75,21217,0
2020-06-11T14:18:00+0530,1534,1534.7,1533.5,1534.7,21789,0
2020-06-11T14:19:00+0530,1534.65,1534.65,1531,1533.9,69787,0
2020-06-11T14:20:00+0530,1533,1533.5,1531,1531,36592,0
2020-06-11T14:21:00+0530,1531.3,1534.1,1531.3,1533.85,29420,0
2020-06-11T14:22:00+0530,1533.5,1534,1532.2,1532.75,21441,0
2020-06-11T14:23:00+0530,1532.75,1534.5,1532.3,1533.5,13197,0
2020-06-11T14:24:00+0530,1534,1534,1532.55,1534,20774,0
2020-06-11T14:25:00+0530,1533.5,1534.1,1531.15,1532.15,35964,0
2020-06-11T14:26:00+0530,1532.15,1532.95,1531.4,1532.2,17108,0
2020-06-11T14:27:00+0530,1532.4,1533.55,1532,1533,18575,0
2020-06-11T14:28:00+0530,1532.55,1533.95,1532.25,1532.5,25714,0
2020-06-11T14:29:00+0530,1532.45,1533.95,1532.3,1533.55,19311,0
2020-06-11T14:30:00+0530,1533.7,1533.75,1532.5,1532.65,15600,0
2020-06-11T14:31:00+0530,1532.55,1533,1532.2,1532.5,12062,0
2020-06-11T14:32:00+0530,1532.5,1533,1531,1532.95,28662,0
2020-06-11T14:33:00+0530,1532.35,1532.95,1531.6,1532.5,17000,0
2020-06-11T14:34:00+0530,1532.5,1535,1532.5,1534,41401,0
2020-06-11T14:35:00+0530,1534.2,1535,1533.4,1533.4,25270,0
2020-06-11T14:36:00+0530,1533.4,1536.35,1533.1,1535.55,33272,0
2020-06-11T14:37:00+0530,1535.85,1537.15,1534.5,1534.5,51634,0
2020-06-11T14:38:00+0530,1534.8,1536.8,1534.5,1535.1,21149,0
2020-06-11T14:39:00+0530,1535.5,1535.5,1533.05,1534.6,12221,0
2020-06-11T14:40:00+0530,1534.5,1534.5,1532.1,1533.75,20802,0
2020-06-11T14:41:00+0530,1533.95,1534.2,1532.4,1532.95,15802,0
2020-06-11T14:42:00+0530,1532.55,1534.1,1532.5,1532.9,16914,0
2020-06-11T14:43:00+0530,1533,1533.9,1532.3,1532.4,14706,0
2020-06-11T14:44:00+0530,1532.45,1533.75,1532.4,1532.75,17340,0
2020-06-11T14:45:00+0530,1532.95,1535,1532.35,1535,18759,0
2020-06-11T14:46:00+0530,1535,1535,1533,1533,13023,0
2020-06-11T14:47:00+0530,1533.65,1533.65,1532.35,1532.55,11183,0
2020-06-11T14:48:00+0530,1532.55,1534.35,1532.5,1533.25,12555,0
2020-06-11T14:49:00+0530,1533.2,1534.65,1532.5,1533.55,15622,0
2020-06-11T14:50:00+0530,1533.1,1535.2,1533.05,1534.85,36439,0
2020-06-11T14:51:00+0530,1534.95,1535,1533,1533,15374,0
2020-06-11T14:52:00+0530,1533.55,1534,1533,1533.5,12627,0
2020-06-11T14:53:00+0530,1533,1533.85,1532.85,1533.65,10180,0
2020-06-11T14:54:00+0530,1533.2,1534,1532.75,1533.3,13063,0
2020-06-11T14:55:00+0530,1533.3,1534.95,1533.05,1534.35,12512,0
2020-06-11T14:56:00+0530,1534.35,1534.9,1533.5,1534.05,9593,0
2020-06-11T14:57:00+0530,1534.5,1535.05,1533.65,1533.65,25802,0
2020-06-11T14:58:00+0530,1534.3,1535.05,1534,1534.8,19752,0
2020-06-11T14:59:00+0530,1534.5,1538.95,1534.05,1537.45,66811,0
2020-06-11T15:00:00+0530,1537.15,1538.55,1536,1536.35,40257,0
2020-06-11T15:01:00+0530,1536.35,1537.9,1536.35,1537.9,45496,0
2020-06-11T15:02:00+0530,1537.65,1538.8,1537.5,1538.25,36731,0
2020-06-11T15:03:00+0530,1538.5,1538.5,1536.05,1537,48052,0
2020-06-11T15:04:00+0530,1537,1538.95,1535.25,1538.6,97826,0
2020-06-11T15:05:00+0530,1538.6,1538.95,1537.5,1538.1,41029,0
2020-06-11T15:06:00+0530,1538.1,1538.95,1538,1538.3,25325,0
2020-06-11T15:07:00+0530,1538.3,1538.9,1536.7,1537.15,27194,0
2020-06-11T15:08:00+0530,1537.4,1537.4,1535.5,1536.35,38851,0
2020-06-11T15:09:00+0530,1535.85,1536.85,1535.5,1535.65,24228,0
2020-06-11T15:10:00+0530,1535.65,1539,1535.5,1537.2,162883,0
2020-06-11T15:11:00+0530,1537.75,1537.75,1535.4,1536.4,48622,0
2020-06-11T15:12:00+0530,1536.1,1538,1535.95,1536.1,41000,0
2020-06-11T15:13:00+0530,1537,1537.45,1536,1537,25454,0
2020-06-11T15:14:00+0530,1537,1537.95,1535.25,1535.5,56800,0
2020-06-11T15:15:00+0530,1535.5,1537,1535.05,1535.05,36383,0
2020-06-11T15:16:00+0530,1535.25,1536.05,1535,1535.9,69560,0
2020-06-11T15:17:00+0530,1536.65,1536.7,1535.25,1535.55,46009,0
2020-06-11T15:18:00+0530,1536,1537.6,1535.5,1537.1,56106,0
2020-06-11T15:19:00+0530,1537,1539.95,1537,1539.9,86910,0
2020-06-11T15:20:00+0530,1539.65,1541,1539,1539.95,43044,0
2020-06-11T15:21:00+0530,1539.95,1542.95,1539,1540.05,74798,0
2020-06-11T15:22:00+0530,1540.45,1542.95,1540.05,1541.3,31555,0
2020-06-11T15:23:00+0530,1541.4,1542.25,1541.2,1541.8,22085,0
2020-06-11T15:24:00+0530,1541.9,1542,1540.55,1540.55,21092,0
2020-06-11T15:25:00+0530,1540.65,1540.7,1537,1537,34653,0
2020-06-11T15:26:00+0530,1537.25,1538.95,1536.85,1537.75,40652,0
2020-06-11T15:27:00+0530,1537.5,1538.5,1537.5,1538.05,42322,0
2020-06-11T15:28:00+0530,1538.4,1539.35,1537.95,1539.35,23612,0
2020-06-11T15:29:00+0530,1539.35,1540,1538.5,1538.8,26544,0
2020-06-12T09:15:00+0530,1500,1516.05,1499.75,1516.05,218284,0
2020-06-12T09:16:00+0530,1514.35,1521.95,1514,1521.35,150628,0
2020-06-12T09:17:00+0530,1521.25,1521.65,1515,1515,105827,0
2020-06-12T09:18:00+0530,1515.25,1517.45,1514.05,1515.45,99868,0
2020-06-12T09:19:00+0530,1515,1515.7,1510.55,1512,104378,0
2020-06-12T09:20:00+0530,1511.05,1513.55,1509.8,1512.15,98199,0
2020-06-12T09:21:00+0530,1512.65,1517,1510.5,1515.75,82978,0
2020-06-12T09:22:00+0530,1516,1516.2,1514.3,1515.45,58920,0
2020-06-12T09:23:00+0530,1515.7,1516.6,1514.1,1515.45,52130,0
2020-06-12T09:24:00+0530,1515,1516.55,1514.2,1516.3,39535,0
2020-06-12T09:25:00+0530,1516,1516.95,1515.05,1515.9,30169,0
2020-06-12T09:26:00+0530,1516.7,1517.95,1515.85,1517.95,25444,0
2020-06-12T09:27:00+0530,1517.95,1519.6,1516.55,1519.45,43556,0
2020-06-12T09:28:00+0530,1519.3,1520.15,1516.2,1517.25,57525,0
2020-06-12T09:29:00+0530,1517.65,1518.85,1514.8,1518.4,38487,0
2020-06-12T09:30:00+0530,1518.35,1518.75,1516.3,1517.4,23273,0
2020-06-12T09:31:00+0530,1517.05,1517.75,1515,1517.15,27509,0
2020-06-12T09:32:00+0530,1517.7,1518.2,1517,1517.15,33757,0
2020-06-12T09:33:00+0530,1516.5,1519,1516.25,1518.35,27768,0
2020-06-12T09:34:00+0530,1518.6,1523.45,1518,1523,58654,0
2020-06-12T09:35:00+0530,1523.2,1523.2,1518.7,1520,43026,0
2020-06-12T09:36:00+0530,1519.9,1520.5,1518.55,1520.4,22886,0
2020-06-12T09:37:00+0530,1520.25,1520.25,1518.3,1518.35,26372,0
